"age";"workclass";"fnlwgt";"education";"education-num";"marital-status";"occupation";"relationship";"race";"sex";"capital-gain";"capital-loss";"hours-per-week";"native-country";"label"
47;"Private";102308;"Bachelors";13;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;50;"United-States";1
31;"State-gov";207505;"Doctorate";16;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;1977;70;"United-States";1
26;"Private";210812;"Some-college";10;"Divorced";"Craft-repair";"Not-in-family";"White";"Male";0;0;43;"United-States";0
35;"Private";77146;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;45;"United-States";1
24;"Private";140027;"Some-college";10;"Never-married";"Machine-op-inspct";"Own-child";"Black";"Female";0;0;45;"United-States";0
20;"Private";296618;"HS-grad";9;"Never-married";"Sales";"Not-in-family";"White";"Female";0;0;30;"United-States";0
34;"Private";226296;"11th";7;"Married-civ-spouse";"Handlers-cleaners";"Husband";"White";"Male";0;0;40;"United-States";0
42;"Private";195508;"11th";7;"Married-civ-spouse";"Transport-moving";"Husband";"Black";"Male";0;0;40;"United-States";0
29;"Private";266043;"9th";5;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
78;"Self-emp-not-inc";82815;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;3;"United-States";1
41;"Private";217902;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;40;"United-States";1
34;"Private";318641;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Husband";"Black";"Male";0;0;45;"United-States";1
24;"Private";585203;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Wife";"White";"Female";7688;0;45;"United-States";1
57;"Self-emp-inc";199768;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;1902;30;"United-States";1
46;"Private";167882;"HS-grad";9;"Divorced";"Tech-support";"Not-in-family";"White";"Female";0;0;43;"United-States";0
30;"Private";345522;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";3103;0;70;"United-States";1
35;"Private";174856;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";2885;0;40;"United-States";0
22;"State-gov";292933;"Bachelors";13;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;10;"United-States";0
28;"Private";103389;"Masters";14;"Divorced";"Sales";"Own-child";"White";"Female";0;0;40;"United-States";0
31;"Private";319146;"Assoc-voc";11;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";4386;0;40;"Mexico";1
36;"Private";37778;"Some-college";10;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;40;"United-States";0
49;"Private";211005;"Some-college";10;"Married-civ-spouse";"Machine-op-inspct";"Husband";"Black";"Male";0;0;60;"United-States";0
39;"Self-emp-inc";186934;"Bachelors";13;"Married-spouse-absent";"Sales";"Not-in-family";"White";"Male";0;0;40;"United-States";0
55;"Self-emp-not-inc";248841;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;1977;40;"United-States";1
30;"Self-emp-not-inc";115932;"HS-grad";9;"Never-married";"Craft-repair";"Not-in-family";"White";"Male";99999;0;50;"United-States";1
27;"Local-gov";113545;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"White";"Female";0;0;40;"United-States";0
23;"Private";388811;"HS-grad";9;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;40;"United-States";0
25;"Private";178326;"Some-college";10;"Never-married";"Sales";"Not-in-family";"White";"Female";0;0;40;"United-States";0
29;"Private";48895;"HS-grad";9;"Never-married";"Craft-repair";"Not-in-family";"White";"Male";0;0;50;"United-States";0
59;"Self-emp-not-inc";148626;"10th";6;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";0;0;40;"United-States";0
51;"Private";160724;"Doctorate";16;"Married-civ-spouse";"Prof-specialty";"Husband";"Asian-Pac-Islander";"Male";0;0;99;"South";0
48;"Private";36228;"HS-grad";9;"Divorced";"Transport-moving";"Not-in-family";"White";"Male";0;0;44;"United-States";0
50;"Private";297906;"Some-college";10;"Married-civ-spouse";"Sales";"Husband";"Asian-Pac-Islander";"Male";0;0;50;"United-States";1
40;"Private";110622;"Prof-school";15;"Married-civ-spouse";"Adm-clerical";"Other-relative";"Asian-Pac-Islander";"Female";0;0;40;"Philippines";0
45;"Private";241350;"HS-grad";9;"Never-married";"Transport-moving";"Not-in-family";"White";"Male";0;0;40;"United-States";0
40;"Private";236021;"Some-college";10;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
30;"Private";53285;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;52;"United-States";1
56;"Private";238638;"7th-8th";4;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
44;"Private";112797;"9th";5;"Divorced";"Other-service";"Own-child";"White";"Female";0;0;50;"United-States";0
63;"Self-emp-not-inc";194638;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;32;"United-States";0
36;"Private";288049;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;45;"United-States";0
30;"Private";236599;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;50;"United-States";0
39;"Private";178815;"HS-grad";9;"Never-married";"Sales";"Not-in-family";"White";"Male";0;0;55;"United-States";0
43;"Federal-gov";105936;"Assoc-voc";11;"Never-married";"Prof-specialty";"Not-in-family";"White";"Female";13550;0;40;"United-States";1
26;"Private";124068;"Some-college";10;"Never-married";"Adm-clerical";"Not-in-family";"White";"Female";0;0;20;"United-States";0
39;"State-gov";65390;"Some-college";10;"Married-civ-spouse";"Adm-clerical";"Husband";"White";"Male";0;0;40;"?";0
44;"Private";106900;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;68;"United-States";0
30;"Private";27207;"11th";7;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;45;"United-States";0
73;"?";84390;"Assoc-voc";11;"Married-spouse-absent";"?";"Not-in-family";"White";"Female";0;0;32;"United-States";0
27;"Private";100168;"7th-8th";4;"Married-civ-spouse";"Other-service";"Wife";"White";"Female";0;0;40;"United-States";0
32;"Local-gov";209900;"Bachelors";13;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;65;"United-States";1
21;"Private";57211;"HS-grad";9;"Never-married";"Craft-repair";"Own-child";"White";"Male";0;0;40;"United-States";0
23;"Private";65038;"HS-grad";9;"Never-married";"Sales";"Own-child";"White";"Male";0;0;40;"United-States";0
28;"Private";116372;"Bachelors";13;"Never-married";"Exec-managerial";"Not-in-family";"White";"Female";0;0;60;"United-States";0
25;"Private";253267;"Some-college";10;"Married-civ-spouse";"Adm-clerical";"Husband";"Black";"Male";0;1902;36;"United-States";1
35;"Private";99357;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Wife";"White";"Female";0;1977;30;"United-States";1
43;"Private";104660;"Masters";14;"Widowed";"Exec-managerial";"Unmarried";"White";"Male";4934;0;40;"United-States";1
40;"Private";53835;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;50;"United-States";1
51;"Self-emp-inc";208302;"Assoc-acdm";12;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;38;"United-States";1
53;"Private";117058;"HS-grad";9;"Divorced";"Other-service";"Unmarried";"White";"Female";0;0;40;"United-States";0
31;"Private";150441;"Some-college";10;"Divorced";"Adm-clerical";"Not-in-family";"White";"Female";0;0;50;"United-States";0
23;"State-gov";93076;"HS-grad";9;"Never-married";"Other-service";"Own-child";"Black";"Male";0;0;40;"United-States";0
44;"Self-emp-not-inc";201742;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;2415;50;"United-States";1
36;"Private";300829;"Assoc-acdm";12;"Divorced";"Adm-clerical";"Unmarried";"White";"Female";0;0;42;"United-States";0
31;"Private";253354;"10th";6;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;40;"United-States";0
20;"?";187332;"10th";6;"Never-married";"?";"Not-in-family";"White";"Female";0;0;30;"United-States";0
51;"Private";337195;"Some-college";10;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;1902;50;"United-States";1
30;"Self-emp-not-inc";189265;"Assoc-acdm";12;"Divorced";"Adm-clerical";"Not-in-family";"White";"Female";0;0;40;"United-States";0
30;"Private";201624;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"Black";"Male";0;0;45;"?";0
50;"Private";302372;"Bachelors";13;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;40;"United-States";0
27;"Private";107218;"HS-grad";9;"Never-married";"Other-service";"Own-child";"Asian-Pac-Islander";"Male";0;0;40;"United-States";0
59;"Private";169639;"Assoc-acdm";12;"Widowed";"Exec-managerial";"Unmarried";"White";"Female";0;0;40;"United-States";0
59;"Private";227856;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;37;"United-States";1
29;"Private";146719;"HS-grad";9;"Never-married";"Transport-moving";"Not-in-family";"White";"Female";0;0;45;"United-States";0
27;"Private";205145;"HS-grad";9;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"United-States";0
46;"Private";428350;"HS-grad";9;"Married-civ-spouse";"Other-service";"Own-child";"White";"Female";0;0;15;"United-States";0
40;"Private";230961;"Some-college";10;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;40;"United-States";0
35;"Private";452283;"HS-grad";9;"Divorced";"Sales";"Own-child";"White";"Female";0;0;40;"United-States";0
41;"Private";101593;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";15024;0;50;"United-States";1
45;"Local-gov";235431;"HS-grad";9;"Separated";"Other-service";"Unmarried";"Black";"Female";0;0;40;"United-States";0
45;"Private";162494;"HS-grad";9;"Never-married";"Sales";"Own-child";"White";"Female";0;0;19;"United-States";0
21;"Private";207103;"HS-grad";9;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;40;"United-States";0
73;"Local-gov";205580;"5th-6th";3;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;6;"United-States";0
40;"Private";168071;"Assoc-acdm";12;"Divorced";"Prof-specialty";"Not-in-family";"White";"Male";0;0;50;"United-States";0
36;"Private";198841;"Masters";14;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;40;"United-States";1
20;"Private";216563;"Some-college";10;"Never-married";"Other-service";"Own-child";"White";"Female";0;0;20;"United-States";0
19;"Private";127491;"HS-grad";9;"Never-married";"Other-service";"Not-in-family";"White";"Male";0;0;40;"United-States";0
33;"Private";213308;"Assoc-voc";11;"Separated";"Adm-clerical";"Own-child";"Black";"Female";0;0;50;"United-States";0
42;"Local-gov";271521;"Some-college";10;"Married-civ-spouse";"Protective-serv";"Husband";"Other";"Male";0;0;40;"United-States";1
21;"Private";351381;"HS-grad";9;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;40;"United-States";0
40;"Private";239708;"HS-grad";9;"Divorced";"Craft-repair";"Not-in-family";"White";"Male";0;0;50;"United-States";0
49;"Private";280525;"Some-college";10;"Married-civ-spouse";"Adm-clerical";"Husband";"White";"Male";0;0;45;"United-States";1
79;"Private";172220;"7th-8th";4;"Widowed";"Priv-house-serv";"Not-in-family";"White";"Female";2964;0;30;"United-States";0
63;"Private";237620;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;30;"United-States";0
61;"Private";175331;"10th";6;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
47;"Private";191978;"Some-college";10;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;40;"United-States";1
22;"Private";205604;"5th-6th";3;"Never-married";"Machine-op-inspct";"Not-in-family";"White";"Male";0;0;30;"Mexico";0
37;"Private";161111;"Bachelors";13;"Never-married";"Sales";"Not-in-family";"White";"Female";0;0;40;"United-States";0
31;"Private";197886;"Some-college";10;"Married-civ-spouse";"Sales";"Husband";"White";"Male";15024;0;45;"United-States";1
32;"Private";42617;"Some-college";10;"Divorced";"Prof-specialty";"Not-in-family";"White";"Female";0;0;30;"United-States";0
33;"Private";236818;"Assoc-voc";11;"Never-married";"Prof-specialty";"Unmarried";"Black";"Female";0;0;26;"United-States";0
60;"Private";33266;"HS-grad";9;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;40;"United-States";0
42;"Private";221172;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;40;"United-States";1
44;"Private";43711;"Assoc-acdm";12;"Married-civ-spouse";"Sales";"Husband";"White";"Male";7688;0;40;"United-States";1
22;"Private";496025;"Some-college";10;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"Mexico";0
30;"?";104965;"9th";5;"Never-married";"?";"Not-in-family";"White";"Female";0;0;30;"United-States";0
17;"Private";152652;"11th";7;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;25;"United-States";0
32;"Private";84179;"HS-grad";9;"Never-married";"Handlers-cleaners";"Not-in-family";"White";"Female";0;0;45;"United-States";0
64;"Private";265661;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
56;"Self-emp-not-inc";66356;"Some-college";10;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";0;0;50;"United-States";0
37;"Private";377798;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";3103;0;40;"United-States";1
44;"Private";191893;"HS-grad";9;"Never-married";"Other-service";"Own-child";"White";"Female";0;0;24;"United-States";0
31;"Private";198452;"Bachelors";13;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;40;"United-States";0
38;"Private";162322;"Assoc-voc";11;"Never-married";"Tech-support";"Own-child";"White";"Female";0;0;40;"United-States";0
30;"Private";183620;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;45;"United-States";0
32;"Private";283400;"HS-grad";9;"Never-married";"Machine-op-inspct";"Not-in-family";"White";"Female";0;0;40;"United-States";0
23;"Private";208908;"Bachelors";13;"Never-married";"Other-service";"Not-in-family";"White";"Female";0;0;30;"United-States";0
23;"Private";223231;"HS-grad";9;"Married-civ-spouse";"Machine-op-inspct";"Husband";"Other";"Male";0;0;40;"Mexico";0
40;"Private";219591;"10th";6;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;50;"United-States";0
33;"Local-gov";96480;"Masters";14;"Never-married";"Prof-specialty";"Not-in-family";"White";"Female";0;0;40;"Germany";0
19;"Private";170720;"HS-grad";9;"Never-married";"Sales";"Own-child";"White";"Male";0;0;20;"United-States";0
65;"?";76043;"HS-grad";9;"Married-civ-spouse";"?";"Husband";"White";"Male";0;0;1;"United-States";1
35;"Private";210150;"HS-grad";9;"Divorced";"Adm-clerical";"Unmarried";"White";"Female";0;0;40;"United-States";0
51;"Private";141645;"Some-college";10;"Separated";"Exec-managerial";"Not-in-family";"Black";"Female";0;0;40;"United-States";0
30;"Private";437825;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;20;"Peru";0
25;"Private";288185;"9th";5;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"Mexico";0
19;"Private";283945;"Some-college";10;"Never-married";"Adm-clerical";"Own-child";"White";"Male";0;0;25;"United-States";0
47;"Local-gov";140644;"Some-college";10;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;40;"United-States";1
34;"?";55921;"HS-grad";9;"Married-civ-spouse";"?";"Husband";"White";"Male";0;0;40;"United-States";0
37;"Private";70240;"HS-grad";9;"Never-married";"Other-service";"Own-child";"Asian-Pac-Islander";"Female";0;0;40;"Philippines";0
45;"Self-emp-not-inc";40690;"Some-college";10;"Never-married";"Farming-fishing";"Own-child";"White";"Male";0;0;75;"United-States";0
58;"Self-emp-not-inc";234841;"HS-grad";9;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";0;0;72;"United-States";0
43;"Private";237993;"Some-college";10;"Married-civ-spouse";"Tech-support";"Husband";"White";"Male";0;0;40;"United-States";1
18;"Private";110142;"HS-grad";9;"Never-married";"Sales";"Own-child";"White";"Female";0;0;40;"United-States";0
41;"Private";221947;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;56;"United-States";1
45;"Self-emp-inc";178344;"Assoc-voc";11;"Divorced";"Sales";"Unmarried";"White";"Female";0;0;30;"United-States";0
40;"State-gov";26598;"Bachelors";13;"Divorced";"Prof-specialty";"Not-in-family";"White";"Male";0;0;40;"United-States";0
37;"Private";210438;"11th";7;"Never-married";"Handlers-cleaners";"Not-in-family";"Black";"Male";0;0;40;"United-States";0
51;"Private";40641;"Some-college";10;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;60;"United-States";1
18;"Private";173585;"11th";7;"Never-married";"Other-service";"Own-child";"White";"Male";0;0;15;"Peru";0
42;"Private";157443;"Bachelors";13;"Married-civ-spouse";"Prof-specialty";"Wife";"Asian-Pac-Islander";"Female";0;0;27;"Taiwan";1
36;"Private";113397;"HS-grad";9;"Married-civ-spouse";"Handlers-cleaners";"Husband";"White";"Male";0;0;40;"United-States";0
32;"State-gov";253354;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;50;"United-States";0
28;"Local-gov";179759;"Some-college";10;"Married-spouse-absent";"Adm-clerical";"Unmarried";"White";"Female";0;0;40;"United-States";0
37;"Self-emp-not-inc";150993;"11th";7;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;45;"United-States";0
33;"Private";213002;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"White";"Male";0;1408;36;"United-States";0
31;"Private";184307;"Some-college";10;"Divorced";"Craft-repair";"Not-in-family";"White";"Male";0;0;40;"United-States";0
22;"?";313786;"HS-grad";9;"Divorced";"?";"Other-relative";"Black";"Female";0;0;40;"United-States";0
48;"Self-emp-not-inc";200471;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
19;"Private";129151;"HS-grad";9;"Never-married";"Craft-repair";"Not-in-family";"White";"Female";0;0;40;"United-States";0
